mode,seed,split,setting,R,gamma,p,C,kappa,true_permanence_hold,failure,final_corr_sa,mean_corr_sa,mean_adversary_concealment,final_adversary_concealment,mean_adversary_fitness,adversary_extinct,mean_adversary_share,caught_events,false_positive_events,steps_run
strategic,4100,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,0.08108108108108109,1.0,1.0,1.1132500725401822,0,0.8779092422817804,0,0,37
strategic,4101,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,-0.14285714285714285,0.9968032945915762,0.9968032945915762,1.12266207353145,0,0.9293759062962978,0,0,21
strategic,4102,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.22580645161290322,0.8721201749183247,0.9078344606326104,1.1134333397713614,0,0.9239102561587683,0,0,31
strategic,4103,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.4074074074074074,0.9381255783436891,0.9381255783436891,1.1217784600762057,0,0.9269746229153331,0,0,27
strategic,4104,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,-0.0666666666666667,0.9959995893161521,1.0,1.1211364486130104,0,0.884567341097023,0,0,30
strategic,4105,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,0.4074074074074074,0.8761556578829803,0.9261556578829803,1.1153806724947697,0,0.9301891867052393,0,0,27
strategic,4106,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.26666666666666666,0.9715029604764222,1.0,1.1130648501608504,0,0.8860478194253772,0,0,30
strategic,4107,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.11764705882352941,0.9879697836696815,1.0,1.1089406951341083,0,0.8777400889867543,0,0,34
strategic,4108,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.15384615384615385,0.9778355707883902,1.0,1.1178117956709759,0,0.913685907024807,0,0,26
strategic,4109,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.3333333333333333,0.9602843227390429,1.0,1.1245887650342474,0,0.9147630138797478,0,0,24
strategic,4110,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.08333333333333333,0.9872093523716615,1.0,1.1171705114814257,0,0.9119596030993882,0,0,24
strategic,4111,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,1.850371707708594e-17,1.0,1.0,1.1151969684924594,0,0.9168092834331834,0,0,24
strategic,4112,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.16666666666666666,1.0,1.0,1.124222883888106,0,0.9277725600911045,0,0,24
strategic,4113,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,0.48148148148148145,0.8955239793228528,0.8955239793228527,1.1136601236470578,0,0.928232152357011,0,0,27
strategic,4114,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,7.401486830834377e-18,0.981043620423989,1.0,1.114107832823142,0,0.9074884708349031,0,0,30
strategic,4115,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.10344827586206896,0.9951291387207528,1.0,1.1149991878150713,0,0.9055856067034471,0,0,29
strategic,4116,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.16129032258064516,0.9663474166117039,1.0,1.115210532143709,0,0.9138018332805949,0,0,31
strategic,4117,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,-0.36,1.0,1.0,1.1281276988329048,0,0.9281857072224303,0,0,25
strategic,4118,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.22580645161290322,0.950263353830729,1.0,1.1136872727791156,0,0.8944355958986778,0,0,31
strategic,4119,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,0.10344827586206896,0.9890816212819525,0.9890816212819525,1.1199639554864709,0,0.917530183379612,0,0,29
strategic,4120,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,0.0,0.9691305350045151,1.0,1.1163639752611,0,0.9142137155307039,0,0,24
strategic,4121,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,1.0,1.0,0.7665785386608059,0.811578538660806,1.1085876127685623,0,0.9115409927248456,0,0,43
strategic,4122,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.12,1.0,1.0,1.1243634503532518,0,0.9223418700277706,0,0,25
strategic,4123,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,0.03703703703703703,0.9921641225662308,1.0,1.1182919822606745,0,0.922716064621917,0,0,27
strategic,4124,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.47058823529411764,0.9104485291041386,0.9479485291041386,1.1150570934232384,0,0.8942604013813468,0,0,34
strategic,4125,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,0.14285714285714285,0.9418849011956179,0.9775991869099037,1.1182552769837077,0,0.8998405030003415,0,0,28
strategic,4126,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.3548387096774194,0.9331870644231458,0.9831870644231457,1.1103852700448358,0,0.9034665613609405,0,0,31
strategic,4127,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.4166666666666667,0.9565443657648304,1.0,1.1166742511427772,0,0.9107304156724627,0,0,24
strategic,4128,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.5555555555555556,0.8739748462533488,0.9073081795866821,1.1125432207769397,0,0.9328188850831413,0,0,27
strategic,4129,heldout,r01,0.18181818181818182,0.0,0.0,0.0,0.0,0,1,-1.0,0.039999999999999966,1.0,1.0,1.1251636168572545,0,0.9209373369486151,0,0,25
strategic,4100,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.04545454545454544,0.9971011898697474,1.0,1.1208566796936177,0,0.8669708053023633,0,0,44
strategic,4101,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.36363636363636365,0.9987213178366305,1.0,1.1348155432613607,0,0.9378105711485045,0,0,22
strategic,4102,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,0.3888888888888889,0.9906298801405801,1.0,1.122053960635509,0,0.8935704692221454,0,0,36
strategic,4103,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.25925925925925924,0.9881255783436892,0.9881255783436892,1.1332365221533498,0,0.9301610229209891,0,0,27
strategic,4104,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,-0.27777777777777773,1.0,1.0,1.1289844126264148,0,0.9038908892256716,0,0,36
strategic,4105,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.6666666666666666,0.967822324549647,0.9761556578829803,1.1342158204240176,0,0.9265634883828237,0,0,24
strategic,4106,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,0.047619047619047616,0.8751735744449849,0.900173574444985,1.1170320327698349,0,0.885760141701702,0,0,42
strategic,4107,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.05,1.0,1.0,1.1190198214164784,0,0.8699958404813077,0,0,40
strategic,4108,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,0.0625,0.9583766780912927,1.0,1.1242276191046203,0,0.9045645592001302,0,0,32
strategic,4109,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.3333333333333333,1.0,1.0,1.1342271167820281,0,0.9341109822675895,0,0,27
strategic,4110,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.125,0.9936046761858307,1.0,1.1223756026806293,0,0.9086316228983531,0,0,32
strategic,4111,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,-0.02702702702702702,0.9549241631315799,1.0,1.1158994804463043,0,0.8917869521834358,0,0,37
strategic,4112,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.25925925925925924,1.0,1.0,1.1314620556288062,0,0.928225407679112,0,0,27
strategic,4113,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,0.4285714285714285,0.9795714922460698,1.0,1.1171267790974952,0,0.8891241474450874,0,0,35
strategic,4114,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,0.02857142857142863,1.0,1.0,1.12157934202804,0,0.9066364866985526,0,0,35
strategic,4115,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.02857142857142857,1.0,1.0,1.1232878258764267,0,0.9078802413608036,0,0,35
strategic,4116,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,0.08571428571428572,1.0,1.0,1.1231297417170971,0,0.904257689763633,0,0,35
strategic,4117,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.35714285714285715,1.0,1.0,1.13521612169758,0,0.9245181962415343,0,0,28
strategic,4118,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,0.0,0.9978187439292245,1.0,1.1214129725247695,0,0.9007816870418393,0,0,38
strategic,4119,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.26666666666666666,1.0,1.0,1.130016011699206,0,0.9231016512798423,0,0,30
strategic,4120,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.5833333333333334,1.0,1.0,1.1316328497767294,0,0.9247575652880423,0,0,24
strategic,4121,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,0.1282051282051282,1.0,1.0,1.124786498222332,0,0.8996070712031812,0,0,39
strategic,4122,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.16129032258064516,0.9671850537922675,0.9743279109351247,1.1283488864992892,0,0.9196624674056919,0,0,31
strategic,4123,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,-0.06666666666666667,1.0,1.0,1.126019692959691,0,0.910651925698353,0,0,30
strategic,4124,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,0.3,0.9979485291041387,0.9979485291041387,1.1229045019018704,0,0.8915540925310085,0,0,40
strategic,4125,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,0.1111111111111111,0.9819995482832797,1.0,1.123090612123093,0,0.8955238530734392,0,0,36
strategic,4126,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,0.0,0.9582419152644661,1.0,1.1217144711535842,0,0.9084356233103901,0,0,34
strategic,4127,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.11111111111111106,0.9953860914412077,1.0,1.1266632737391287,0,0.927066395931646,0,0,27
strategic,4128,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,0.5294117647058824,0.9652405673450057,1.0,1.1182277358708772,0,0.9129694827791681,0,0,34
strategic,4129,heldout,r02,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,-1.0,0.2,1.0,1.0,1.12666178581634,0,0.9140182231260747,0,0,35
strategic,4100,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.21568627450980393,1.0,1.0,1.1302164426733121,0,0.8764969128087646,0,0,51
strategic,4101,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.4814814814814814,1.0,1.0,1.1389469868181994,0,0.9306717790788402,0,0,27
strategic,4102,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.17948717948717946,1.0,1.0,1.1334833992128728,0,0.9164400925798133,0,0,39
strategic,4103,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,0.13333333333333333,1.0,1.0,1.126927051102025,0,0.868564015606066,0,0,60
strategic,4104,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,-0.3809523809523809,1.0,1.0,1.1361916882921326,0,0.9070680149841379,0,0,42
strategic,4105,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.7333333333333333,0.9863746616474174,1.0,1.1403452881019085,0,0.9297681404228049,0,0,30
strategic,4106,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.20930232558139536,1.0,1.0,1.1312802802420732,0,0.8899862131845051,0,0,43
strategic,4107,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.25,1.0,1.0,1.1286067836464342,0,0.87392175273128,0,0,48
strategic,4108,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.17073170731707313,0.9342533561825853,0.9792533561825854,1.129856066867608,0,0.8983659926333143,0,0,41
strategic,4109,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.45454545454545453,1.0,1.0,1.1388392882282297,0,0.9215610134629031,0,0,33
strategic,4110,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.23076923076923078,1.0,1.0,1.1310600270687565,0,0.9122973916562379,0,0,39
strategic,4111,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.04545454545454542,1.0,1.0,1.125908447331477,0,0.8926285676510569,0,0,44
strategic,4112,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.375,1.0,1.0,1.139285783971978,0,0.9213999115012268,0,0,32
strategic,4113,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,0.19047619047619044,0.9964191834582822,1.0,1.1271445929150188,0,0.8821299268303117,0,0,42
strategic,4114,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.16279069767441856,1.0,1.0,1.1300062956953767,0,0.9055161818612412,0,0,43
strategic,4115,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.35135135135135137,1.0,1.0,1.1355739417720623,0,0.9074367520321963,0,0,37
strategic,4116,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.13636363636363635,1.0,1.0,1.1305272883228699,0,0.8991670945751328,0,0,44
strategic,4117,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.3888888888888889,1.0,1.0,1.1386527533251445,0,0.9195637199877612,0,0,36
strategic,4118,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,2.3129646346357427e-18,0.9852765215222655,1.0,1.1291657532671076,0,0.8793607600726657,0,0,48
strategic,4119,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.2571428571428571,1.0,1.0,1.1386397227176117,0,0.9267225656331779,0,0,35
strategic,4120,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.6551724137931034,1.0,1.0,1.1398123105478943,0,0.9266294561188477,0,0,29
strategic,4121,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,0.041666666666666664,1.0,1.0,1.1317008142340788,0,0.8841794439450462,0,0,48
strategic,4122,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.4,1.0,1.0,1.1341880637392194,0,0.9165688148452886,0,0,40
strategic,4123,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.16666666666666663,1.0,1.0,1.1354152281352146,0,0.9064240796574405,0,0,36
strategic,4124,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,0.13725490196078433,0.9993161763680463,1.0,1.1296019640603447,0,0.8840560597899044,0,0,51
strategic,4125,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.09090909090909091,1.0,1.0,1.130673778194987,0,0.8949029966553597,0,0,44
strategic,4126,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.1794871794871795,0.9962637920940325,1.0,1.1307251009400083,0,0.9084815996659261,0,0,39
strategic,4127,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,-0.2258064516129032,1.0,1.0,1.1347511513562534,0,0.9263957419038624,0,0,31
strategic,4128,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-1.0,-0.09090909090909091,0.966154089793341,1.0,1.133097639549359,0,0.9230099246728352,0,0,33
strategic,4129,heldout,r03,0.375,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.23076923076923073,1.0,1.0,1.135626870131305,0,0.9135203784780855,0,0,39
strategic,4100,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.2982456140350877,1.0,1.0,1.1374873547822337,0,0.888852917314736,0,0,57
strategic,4101,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.5,1.0,1.0,1.144867911169758,0,0.9284748883963814,0,0,32
strategic,4102,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.2727272727272727,1.0,1.0,1.1399771604075382,0,0.9023665162812547,0,0,44
strategic,4103,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.3061224489795918,1.0,1.0,1.138398823870257,0,0.9154518792032541,0,0,49
strategic,4104,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,-0.3818181818181818,0.9946148317717433,1.0,1.1397775456310253,0,0.8874305566406059,0,0,55
strategic,4105,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.2222222222222222,1.0,1.0,1.1441550028996728,0,0.9274991414961458,0,0,36
strategic,4106,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.28,1.0,1.0,1.1373637981248297,0,0.8916168708335951,0,0,50
strategic,4107,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.34545454545454546,1.0,1.0,1.1350695973301486,0,0.8723081176537264,0,0,55
strategic,4108,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.2444444444444445,0.9943418244134324,1.0,1.1378133102737704,0,0.9117052587255142,0,0,45
strategic,4109,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.7058823529411765,1.0,1.0,1.1495932491594485,0,0.932788891963561,0,0,34
strategic,4110,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.3181818181818182,1.0,1.0,1.1373001357390025,0,0.895859706155258,0,0,44
strategic,4111,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.17647058823529413,1.0,1.0,1.1331494237004682,0,0.9003781738368241,0,0,51
strategic,4112,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.48717948717948717,1.0,1.0,1.1428256351278694,0,0.9257352016930255,0,0,39
strategic,4113,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,-0.04347826086956524,0.9959308902935025,1.0,1.135828166740731,0,0.9035179406920097,0,0,46
strategic,4114,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,-0.2653061224489795,1.0,1.0,1.1371826940861869,0,0.8931762998518594,0,0,49
strategic,4115,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.4666666666666667,1.0,1.0,1.1397012239118935,0,0.8965902042659176,0,0,45
strategic,4116,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.21568627450980388,1.0,1.0,1.1367315901731587,0,0.9049648397606836,0,0,51
strategic,4117,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.5121951219512195,1.0,1.0,1.1438219709925326,0,0.9177098094431632,0,0,41
strategic,4118,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.33333333333333326,1.0,1.0,1.1390825723803817,0,0.8982532461928451,0,0,48
strategic,4119,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.4634146341463415,1.0,1.0,1.1431753961628037,0,0.9212676030511219,0,0,41
strategic,4120,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.3,1.0,1.0,1.139422186297176,0,0.9039657112692903,0,0,40
strategic,4121,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.10714285714285714,1.0,1.0,1.1378597748333905,0,0.8777751289616601,0,0,56
strategic,4122,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.08333333333333333,1.0,1.0,1.1393285893659304,0,0.9108282411129397,0,0,48
strategic,4123,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.3023255813953488,0.9843282451324618,0.9843282451324616,1.140598833240524,0,0.9165484602466473,0,0,43
strategic,4124,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.04918032786885246,0.9991794116416555,1.0,1.1354704500973283,0,0.880785093159795,0,0,61
strategic,4125,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-0.9999999999999998,0.037037037037037035,1.0,1.0,1.1353192564547496,0,0.8966932829153259,0,0,54
strategic,4126,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.3333333333333333,1.0,1.0,1.1372536941184945,0,0.9073761209574617,0,0,45
strategic,4127,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-0.9999999999999999,-0.15789473684210525,0.9876962438432203,1.0,1.1400308668443229,0,0.9203602338003021,0,0,38
strategic,4128,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.05263157894736842,0.9905129287970406,1.0,1.1382069637394325,0,0.9120400147246196,0,0,38
strategic,4129,heldout,r04,0.5714285714285714,0.0,0.0,0.0,0.0,0,1,-1.0,-0.3617021276595745,1.0,1.0,1.1402413307595523,0,0.9156718807309787,0,0,47
strategic,4100,heldout,r05,0.8333333333333334,0.0,0.0,0.0,0.0,0,1,-1.0,-0.47540983606557374,1.0,1.0,1.1437687332921171,0,0.8947774528907719,0,0,61
strategic,4101,heldout,r05,0.8333333333333334,0.0,0.0,0.0,0.0,0,1,-1.0,-0.42857142857142855,0.9980819767549457,1.0,1.1461584993162144,0,0.9123620103473506,0,0,42
strategic,4102,heldout,r05,0.8333333333333334,0.0,0.0,0.0,0.0,0,1,-1.0,-0.38461538461538464,1.0,1.0,1.1444937068700494,0,0.9065202823902051,0,0,52
strategic,4103,heldout,r05,0.8333333333333334,0.0,0.0,0.0,0.0,0,1,-1.0,-0.4426229508196721,1.0,1.0,1.1414136965230606,0,0.9023275515546635,0,0,61
strategic,4104,heldout,r05,0.8333333333333334,0.0,0.0,0.0,0.0,0,1,-1.0,-0.4603174603174603,1.0,1.0,1.144491725599791,0,0.8856547538995627,0,0,63
strategic,4105,heldout,r05,0.8333333333333334,0.0,0.0,0.0,0.0,0,1,-1.0,-0.11475409836065574,1.0,1.0,1.139945461131689,0,0.8897923467983221,0,0,61
strategic,4106,heldout,r05,0.8333333333333334,0.0,0.0,0.0,0.0,0,1,-1.0,-0.38181818181818183,1.0,1.0,1.1433269854467754,0,0.9021424231950755,0,0,55
