mode,world,policy,audit_intervention,delay,t_irrev,containment_strength,capture_threshold,n,permanence_wilson_lo,permanence_wilson_hi,R,permanence_probability,collapse_probability,capture_index,strict_zero_capture_probability,resource_hhi,max_lineage_share,exploitative_strategy_mass,cooperative_strategy_mass,strategy_diversity,response_diversity,welfare,minimum_zone_welfare,neighbor_harm_volume,aid_interception_volume,extraction_volume,deception_level,catastrophe_recovery_rate,mutation_survival,containment_cost,false_containment,delayed_consequence_true_harm_mi,irreversible_failures,containment_events,mutation_events,selection_delta_seen,initial_exploitative_strategy_mass,exploit_payoff_total,coop_payoff_total,no_strategy_observation_asserted,capture_component_resource_concentration,capture_component_exploit_mass,capture_component_neighbor_harm,capture_component_aid_interception,capture_component_coop_loss,delta_capture_index,delta_exploitative_strategy_mass,delta_welfare,delta_response_diversity
governance,W2_pure_capture,consequence_plus_diversity,audit_no_intervention,1,8,0.62,0.5,25,0.08860454100652487,0.3913133553653824,8.0,0.2,0.0,0.5367179785973731,0.0,0.1620049547523896,0.12581666337961403,0.3684545935090157,0.6315454064865085,0.20967589527733832,0.9074234298457904,0.9560306189184332,0.8934038810579882,0.3970245366746246,0.9725391395457951,1.2866728957752989,0.1376901314497091,1.0,335.96,0.01497936379019345,0.0,0.008451688497082901,1.84,143.04,335.96,1.0,0.2984935448450599,-2.8974326673939186,805.7364703242663,1.0,0.14541098183222428,0.6352665405327858,1.0,0.8456862083006914,0.0,-0.17350102306434467,-0.2953293242544313,0.9424660813315744,-0.04897979150858045
governance,W2_pure_capture,consequence_plus_diversity,audit_no_intervention,4,8,0.62,0.5,25,0.0,0.13319649395317873,2.0,0.0,0.0,0.5676522253786729,0.0,0.15863132045786554,0.12150924375969314,0.434407074246775,0.5655929257481338,0.20027155192005458,0.9400125125003911,0.9376062156568636,0.8444341747605216,0.4074165716445604,0.9827227907487,1.2967924725262892,0.14058545798449867,1.0,349.56,0.014650796099690382,0.0,0.013076390946572449,0.96,152.88,349.56,1.0,0.3484884751878614,-80.53256827630953,823.4693922739019,1.0,0.1357720267050127,0.7474320311295027,1.0,0.8545415571727827,0.002134514742612879,-0.14256677628304493,-0.22937684351667204,0.9240416780700048,-0.016390708853979752
governance,W2_pure_capture,consequence_plus_diversity,audit_no_intervention,7,8,0.62,0.5,25,0.0,0.13319649395317873,1.1428571428571428,0.0,0.0,0.6332093106058582,0.0,0.17805255559019262,0.14442018948798113,0.5541255190079497,0.44587448098460847,0.18306419424010023,0.9570609154004086,0.8977103414939488,0.7085928829071027,0.4645128390750299,0.9568894523639119,1.260758132425632,0.14452583544378977,1.0,363.84,0.018257625814164576,0.0,0.007400473202413889,2.28,200.36,363.84,1.0,0.49271166902946484,-295.473499232272,742.314259651916,1.0,0.19126126994023288,0.9390732296276839,1.0,0.8320777846642713,0.022531061490764507,-0.07700969105585964,-0.10965839875549732,0.88414580390709,0.0006576940460377712
governance,W2_pure_capture,consequence_plus_diversity,audit_no_intervention,10,8,0.62,0.5,25,0.0,0.13319649395317873,0.8,0.0,0.0,0.7769127595776518,0.0,0.35146366613041996,0.17947629925711867,0.7619072578116467,0.2380927421841771,0.1767328547069978,0.9680785778200801,0.808972905255869,0.4697555358858018,0.729692448815559,0.9739889809916658,1.2888692227925487,0.14714185810058852,1.0,383.8,0.01868023781761899,0.0,0.004874321503929477,5.8,200.92,383.8,1.0,0.5150800793668606,272.86406229129386,715.9123586407834,1.0,0.47683563994260714,1.0,1.0,0.8469469399927528,0.4331125186091021,0.06669375791593402,0.09812334004819967,0.7954083676690101,0.011675356465709275
governance,W2_pure_capture,action_channel_containment,audit_no_intervention,2,8,0.4,0.5,25,0.0,0.13319649395317873,4.0,0.0,0.0,0.634611491778911,0.0,0.17921841789599952,0.14987251667091908,0.5529707293629011,0.4470292706330923,0.1643317578509933,0.9709995235389942,0.871201446573177,0.7439485487257289,0.526006610066149,0.9793629584890938,1.2965569091797604,0.1479818078284481,1.0,411.12,0.013828517285943458,0.0,0.00983064211164582,1.2,180.0,411.12,1.0,0.3549478656023179,112.4697673804897,838.9996568709304,1.0,0.1945923050996812,0.9136872688020038,1.0,0.85161996390356,0.05483836537923961,-0.07560750988280684,-0.11081318840054588,0.8576369089863182,0.014596302184623378
governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,0.4,0.5,25,0.5656994004476144,0.8850384226967327,4.0,0.76,0.0,0.4924848687302,0.0,0.14510719322974538,0.1154149874195669,0.2508829415703353,0.749117058427585,0.34043807771003204,0.9918492158290186,0.9427183384820681,0.8142205522535919,0.4300973575785552,1.4561123034879302,0.905958560404179,0.14398881311392903,0.9769731296412819,556.72,0.009254384448949321,1.276,0.010558602378873875,0.08,138.6,556.72,1.0,0.12229148111597068,146.37758487071915,1110.791720688997,1.0,0.09713166319609798,0.43255679581092293,1.0,1.0,0.0,-0.22986381233260883,-0.44072166989250794,0.8204433439296065,-0.0016486934551041
governance,W2_pure_capture,action_channel_containment,audit_no_intervention,2,8,0.82,0.5,25,0.11496157730326725,0.43430059955238565,4.0,0.24,0.0,0.5424431769458792,0.0,0.2221072529250303,0.18300910852660718,0.30301186797756247,0.6969881320176365,0.25135198950397586,0.8018317715731407,0.9357927610205189,0.7690238281018309,0.28091664383058024,0.9690097959661634,1.279283538329599,0.11972061033230576,1.0,312.8,0.021829634926179443,0.0,0.017689766620809642,3.2,204.92,312.8,1.0,0.2890335574951195,-60.502284516145686,780.4995497586231,1.0,0.31713183375405496,0.5224342551337284,1.0,0.8426172138836204,0.0,-0.16777582471583863,-0.36077204978588456,0.9222282234336601,-0.15457144978123016
governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,0.82,0.5,25,0.334982179531473,0.6996899607103998,4.0,0.52,0.0,0.5007632257042314,0.0,0.16996657921704064,0.11481623294564647,0.23566303150655465,0.7643369684907743,0.32041071529605747,0.9613151005134758,0.9774229568541002,0.9104416885531178,0.30338361824263527,1.2290244409118782,0.821567432736302,0.11670603828183147,0.9820630313138621,418.92,0.010926075233130762,0.5036,0.005953617980354924,2.0,89.36,418.92,1.0,0.1487243601601392,-139.243501944262,1160.345501569724,1.0,0.16815848030265582,0.4063155715630253,1.0,1.0,0.0,-0.22158545535857743,-0.4559415799562886,0.8551479623016386,-0.03218280877064694
audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7102190016617178,0.0,0.19112775138910298,0.017454622841047894,0.663783917763447,0.33621608223645594,0.4186386925356533,0.9564032213543708,0.013564537586858803,0.0,18.982071366942556,1.345594142989241,1.8059744390772847,0.1637903944648975,1.0,1588.0,0.0,0.0,0.0013291556409042947,9.0,0.0,1588.0,1.0,0.017040933133994237,42575.39239414985,4839.384822370816,1.0,0.2286189722228339,1.0,1.0,1.0,0.19948551848462862,0.0,0.0,0.0,0.0
audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,0.62,0.5,25,0.11496157730326725,0.43430059955238565,4.0,0.24,0.04,0.2716149675216181,0.0,0.11353074686505454,0.05917514010185147,0.0,0.9764199559473665,0.11998731171997226,0.9961118910847094,0.470639066170788,0.32425460656408966,0.5357740207475675,0.5373877444134016,0.6300821304289342,0.05966787242567648,1.0,1444.64,0.0,0.0,0.000710572099475433,7.52,3.0,1444.64,1.0,0.019364194950743537,0.0,2717.6768703639823,1.0,0.006913245011266965,0.0,1.0,0.46729369079426236,0.0,-0.4386040341400997,-0.663783917763447,0.45707452858392916,0.0397086697303386
audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7158966289527059,0.0,0.2153263743485304,0.01898205276281454,0.6690947842643066,0.33090521573558784,0.291979301351222,0.9595486553554573,0.05700388716638136,0.0,13.001966684772063,1.062372501264529,1.4133259626732346,0.14215150123022743,1.0,1531.44,0.009359933333333332,0.0,0.0038539274344191366,9.0,362.32,1531.44,1.0,0.018825368147307772,26741.30917668017,3443.7187962098833,1.0,0.2977578949640552,1.0,1.0,0.9238021750126341,0.21213043872479084,0.005677627290988085,0.005310866500859546,0.04343934957952256,0.0031454340010864668
audit,W2_pure_capture,consequence_neighbor,type_blind_aid_escrow,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7314473200548296,0.0,0.21842735277566738,0.019156689868775566,0.6834553519414297,0.3165446480584637,0.30787695014805117,0.9564878903642888,0.05191280795989668,0.0,13.19533341171158,1.134659345673453,1.5132172932932184,0.14497058205302296,1.0,1524.48,0.01504607638144705,0.0,0.009306276795389323,9.0,379.24,1524.48,1.0,0.01980261123602475,28182.019223938725,3162.2865885450387,1.0,0.30661783332730363,1.0,1.0,0.980287044958018,0.24632226652746728,0.02122831839311179,0.019671434177982672,0.03834827037303788,8.466900991799253e-05
audit,W2_pure_capture,consequence_neighbor,type_blind_anti_concentration,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7314730875549215,0.0,0.2173848729777197,0.01907412207379049,0.6771290420253154,0.32287095797457843,0.29281092488205446,0.9575807669423049,0.03518190013119697,0.0,13.300571609278485,1.2425394619538506,1.6576796885708447,0.14252615373103444,1.0,1509.48,0.010499930334308918,0.0,0.006010298503384188,9.0,351.92,1509.48,1.0,0.019362180254478403,27947.98634093255,3250.071925972131,1.0,0.30363931961888163,1.0,1.0,0.9998899577217317,0.2312596238700513,0.021254085893203656,0.013345124261868402,0.02161736254433817,0.0011775455879340369
audit,W2_pure_capture,consequence_neighbor,type_blind_migration_friction,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7284678021124177,0.0,0.2163783144780423,0.019019268922686426,0.6706535835578987,0.3293464164419956,0.2488357702255869,0.9689802104376345,0.04736757363117725,0.0,14.04217427577175,1.2253450686068519,1.6277935584802505,0.14046161196951942,1.0,1530.96,0.008758533333333332,0.0,0.008214575879188958,9.0,339.04,1530.96,1.0,0.0189174451833895,29466.276480428696,2213.5151857215383,1.0,0.30076343819123186,1.0,1.0,0.9994904391213477,0.2158418656142962,0.018248800450699876,0.006869665794451696,0.033803036044318446,0.012576989083263657
audit,W2_pure_capture,consequence_neighbor,type_blind_replication_throttle,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,0.84,0.9894100579288364,0.0,0.6004469997037102,0.048126084570674535,0.9860878916218887,0.013912108377843306,0.5337284166465495,0.9595810777859626,0.2693022409808685,0.0,3.409803429551325,1.4211828521491432,1.9080392289442987,0.2327719403623748,1.0,556.72,0.009234899999999999,0.0,0.007108910260484722,8.88,357.48,556.72,1.0,0.5655869871151838,8634.015576947599,1077.6239038779636,1.0,0.9744484911990025,1.0,1.0,1.0,0.9668759324337064,0.2791910562671186,0.3223039738584417,0.2557377033940097,0.0031778564315917412
audit,W2_pure_capture,consequence_neighbor,combined_type_blind_containment,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,0.0,0.5593596832307977,0.0,0.1441579803538689,0.12394543971413086,0.3999969942932536,0.6000030057037542,0.1730395371016357,0.9748784454733429,0.820593884427865,0.7101324035831682,0.5254019412095288,1.1293899028371541,1.5052872285384444,0.14671986480805202,1.0,435.16,0.008054960372809204,0.0,0.026417358241672743,0.68,237.28,435.16,1.0,0.23069779168161236,181.85934020067222,908.6893582829649,1.0,0.0944196264078794,0.6896499901607822,1.0,0.9699024545069679,0.0,-0.15085931843092015,-0.26378692347019345,0.8070293468410061,0.018475224118972067
audit,W4_scavenger_catastrophe,consequence_neighbor,audit_no_intervention,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7223486810628088,0.0,0.19461775628891442,0.01578014319820233,0.6916046114628432,0.30839538853706905,0.41016881618007534,0.9934979092841227,0.1222749945524616,0.0,11.38430938489935,2.2453566213329728,1.2367229729150966,0.19963564043365015,0.0,1538.04,0.0,0.0,0.0006084367978881988,8.8,0.0,1538.04,1.0,0.014219547391562377,24483.518029306615,3645.2383271740323,1.0,0.23859041479372378,1.0,1.0,1.0,0.2657252653879308,0.0,0.0,0.0,0.0
audit,W4_scavenger_catastrophe,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,0.62,0.5,25,0.04166741357068093,0.2995619218337349,4.0,0.12,0.16,0.27595123364471336,0.0,0.11932386472525235,0.055501895474053736,0.0,0.9873837129166361,0.0568951349016766,0.9992029620736684,0.4353848881080862,0.2544832551825083,0.5675270351127358,0.5427151405260837,0.6124776135433441,0.06046663878492937,0.9034293547221662,1466.12,0.0,0.0,0.0,7.6,4.0,1466.12,1.0,0.015198945135480434,0.0,2998.4281013183436,1.0,0.023465010326117836,0.0,1.0,0.47192620915311634,0.0,-0.44639744741809545,-0.6916046114628432,0.3131098935556246,0.005705052789545695
audit,W4_scavenger_catastrophe,consequence_neighbor,type_blind_extraction_cap,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7164739036671739,0.0,0.20402729316026863,0.017788360605619,0.6596157026921889,0.34038429730771214,0.4040090789877654,0.9936254382472589,0.17390294626727942,0.0,6.774352561141005,1.824909621733635,1.0355415081650161,0.18944823999139376,0.0,1520.76,0.0063767000000000025,0.4844,0.0012712082562733645,7.72,246.84,1520.76,1.0,0.014542368364457018,12732.783453984466,2901.371360625621,1.0,0.2654748058547358,0.9949938586729917,1.0,1.0,0.19647443967129546,-0.005874777395634911,-0.0319889087706543,0.05162795171481782,0.0001275289631361698
audit,W4_scavenger_catastrophe,consequence_neighbor,type_blind_aid_escrow,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7267813291748955,0.0,0.2009966407334713,0.016477525734663254,0.6927891895542616,0.3072108104456467,0.4089588985851694,0.9934302319131773,0.16751920698318534,0.0,7.7473399650733175,1.98743132790656,1.1126811738131102,0.19702543415955504,0.0,1506.4,0.009976796586072532,0.5412,0.0012321974990022742,7.92,256.68,1506.4,1.0,0.014982333273580832,15770.105083484135,2798.7912391922528,1.0,0.2568157989210291,1.0,1.0,1.0,0.26854568941512685,0.004432648112086657,0.0011845780914183646,0.04524421243072374,-6.767737094548476e-05
audit,W4_scavenger_catastrophe,consequence_neighbor,type_blind_anti_concentration,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7324786808295749,0.0,0.2004684103364613,0.016228326429397488,0.7096714596861032,0.2903285403138065,0.4070109691859642,0.993392830022922,0.16635669005831172,0.0,9.11323900671261,2.1667289765786526,1.1986192624383378,0.2001396936672991,0.0,1487.56,0.006227746985827003,0.3856,0.0016640890601566421,8.08,217.12,1487.56,1.0,0.015492589779924975,19466.774987395347,2911.1851138216985,1.0,0.25530656921528627,1.0,1.0,1.0,0.30874157068141306,0.010129999766766096,0.01806684822325999,0.044081695505850116,-0.00010507926120073563
audit,W4_scavenger_catastrophe,consequence_neighbor,type_blind_migration_friction,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7259043021628719,0.0,0.19831278455243162,0.016049108652487026,0.6944215292535438,0.3049428992006831,0.38479506054369655,0.995378101438972,0.16374615631275094,0.0,9.353815393463174,2.151069512831184,1.198762347298665,0.1955783500158582,0.0,1504.12,0.005606866666666669,0.38439999999999996,0.001353936496803763,8.16,217.04,1504.12,1.0,0.014503099544105176,13053.114341706103,2039.2589901794665,1.0,0.24914763840377285,1.0,1.0,1.0,0.2739454780936116,0.0035556211000631333,0.0028169177907005905,0.04147116176028934,0.0018801921548492473
audit,W4_scavenger_catastrophe,consequence_neighbor,type_blind_replication_throttle,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,0.12,0.7883924043642468,0.0,0.30746994407140643,0.17679645081042217,0.7270795540749401,0.27292044592395753,0.33560391588679717,0.994901295599021,0.44712692455756736,0.031072298155304566,0.7131564561475371,2.3226186096388837,1.2647339960066284,0.22729594353063626,0.8747872577893429,706.2,0.006803466666666669,0.7844,0.041221128924687225,6.92,263.36,706.2,1.0,0.1697050920277856,2212.5612458140977,1116.52973649663,1.0,0.4816360996897199,0.9986830428188433,1.0,1.0,0.35200806962154885,0.06604372330143804,0.03547494261209683,0.32485193000510576,0.001403386314898225
audit,W4_scavenger_catastrophe,consequence_neighbor,combined_type_blind_containment,2,8,0.62,0.5,25,0.11496157730326725,0.43430059955238565,4.0,0.24,0.0,0.5204317060031888,0.0,0.1583953845633876,0.13832247815496745,0.2914710512871104,0.7084235954249667,0.34351223322419805,0.9827694480773311,0.877016861545274,0.7188981561788925,0.4825184794548234,1.6192048946333208,0.9651644335396716,0.14766551787212093,0.9749504996488148,629.36,0.006923828672992629,0.5624,0.02247976527450451,0.24,194.6,629.36,1.0,0.12069384477403496,374.9189392573993,1032.725935155053,1.0,0.1350979241493614,0.5025362953226042,1.0,1.0,0.0,-0.20191697505962003,-0.4001335601757328,0.7547418669928124,-0.010728461206791606
audit,W6_mutation_corridor,consequence_neighbor,audit_no_intervention,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.6946838067653452,0.0,0.1950213283960879,0.01785341118038753,0.6207288874437311,0.3792711125561696,0.2797298726883625,0.9615931251110211,0.01646635746280254,0.0,14.198866439085783,1.1389979288810563,1.4839193769640717,0.14723720201632406,1.0,1553.12,0.0,0.0,0.017259022792637257,9.0,0.0,1553.12,1.0,0.0062524278013850075,29938.78936058525,4972.038799059029,1.0,0.23974347795707662,1.0,1.0,0.9826280692323257,0.09697354153292953,0.0,0.0,0.0,0.0
audit,W6_mutation_corridor,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,0.62,0.5,25,0.007096050386699165,0.19544472405022525,4.0,0.04,0.28,0.27279084861479175,0.0,0.11464071712988667,0.054879791356820175,0.0,0.9927742974915926,0.05122020937364894,0.9969802194279344,0.37518118022043845,0.23234344536574011,0.6080273474163033,0.5410538332324469,0.629531855158435,0.06330692273679309,1.0,1501.4,0.0,0.0,0.0,8.48,3.0,1501.4,1.0,0.0072716073555564205,0.0,2803.664632388224,1.0,0.01008458862507306,0.0,1.0,0.4704815941151713,0.0,-0.4218929581505535,-0.6207288874437311,0.3587148227576359,0.035387094316913226
audit,W6_mutation_corridor,consequence_neighbor,type_blind_extraction_cap,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.6832714079907579,0.0,0.20569500906441987,0.01846302892660756,0.635425474546805,0.3645745254530923,0.28463588335360024,0.9609852843330029,0.044115327293582605,0.0,8.942168955810017,0.9508495917709519,1.2366320632703907,0.14451414418029943,1.0,1531.12,0.007871933333333336,0.0,0.018337935773613152,9.0,304.72,1531.12,1.0,0.00673352019015079,17796.60037242933,3523.4350772742487,1.0,0.2702397084380251,1.0,1.0,0.8268257319747409,0.1319654155878754,-0.011412398774587329,0.014696587103073866,0.027648969830780065,-0.0006078407780182316
audit,W6_mutation_corridor,consequence_neighbor,type_blind_aid_escrow,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.6955303976924293,0.0,0.20779628619391957,0.018564154831705974,0.6445029580337932,0.35549704196610354,0.28357157137114536,0.9591861073928224,0.04211444968833623,0.0,9.662998978955608,1.0098540106262779,1.3116633858627194,0.14547291247772134,1.0,1546.04,0.012118777713246195,0.0,0.025107263323873363,9.0,304.64,1546.04,1.0,0.0069486200397440015,19819.23182891417,3419.2935833121633,1.0,0.27624335737945277,1.0,1.0,0.87813392228372,0.15357847150927723,0.0008465909270840566,0.02377407059006209,0.025648092225533686,-0.002407017718198734
audit,W6_mutation_corridor,consequence_neighbor,type_blind_anti_concentration,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7076802341634645,0.0,0.2074357751165496,0.01855167728091554,0.6452917506096607,0.3547082493902361,0.2803220493264756,0.9595340621030026,0.02539703965503256,0.0,9.788389098259325,1.104259745836591,1.434317706297544,0.14548612154357188,1.0,1542.44,0.008293975127810896,0.0,0.01843862247418653,9.0,299.96,1542.44,1.0,0.006954233159912654,20040.66380350115,3446.5291788824215,1.0,0.2752133257298242,1.0,1.0,0.958765467615155,0.15545654907086642,0.012996427398119237,0.024562863165929594,0.008930682192230019,-0.0020590630080185024
audit,W6_mutation_corridor,consequence_neighbor,type_blind_migration_friction,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,1.0,0.7059302704974685,0.0,0.20460653525567124,0.018373057244281742,0.643533928591379,0.35646607140851894,0.25093679380231654,0.9678147637478826,0.026317629206746945,0.0,10.345033372312168,1.1115644628824868,1.440338121635206,0.1442133595715886,1.0,1572.16,0.00786056666666667,0.0,0.019767985474246824,9.0,304.28,1572.16,1.0,0.006841590003756753,21348.939683929715,2208.9860313396666,1.0,0.2671297832701718,1.0,1.0,0.9631401959690592,0.15127125855114543,0.011246463732123235,0.02280504114764792,0.009851271743944404,0.006221638636861426
audit,W6_mutation_corridor,consequence_neighbor,type_blind_replication_throttle,2,8,0.62,0.5,25,0.0,0.13319649395317873,4.0,0.0,0.44,0.9194221458847127,0.0,0.5809891763848043,0.12098679372349487,0.9079132635404367,0.09208673645878702,0.2374098401967294,0.9578196451904689,0.39287652382192556,0.020055138349443308,1.121869244396842,1.0498442187695967,1.3505719395386695,0.16328891663365033,1.0,665.92,0.00772726666666667,0.0,0.0337806153843236,8.56,299.12,665.92,1.0,0.16639344607246728,2347.8887937192108,1559.5363659294774,1.0,0.8426093800016224,1.0,1.0,0.9129080163213885,0.7807458655743166,0.22473833911936747,0.28718437609670555,0.376410166359123,-0.003773479920552214
audit,W6_mutation_corridor,consequence_neighbor,combined_type_blind_containment,2,8,0.62,0.5,25,0.8668035060468213,1.0,4.0,1.0,0.0,0.4341448710934852,0.0,0.14058479799212287,0.11865346531828547,0.187284159564284,0.8127158404336262,0.25252485075260195,0.968339384094581,0.9325631490388723,0.8592347868391113,0.5011793042769361,0.9599089182581162,1.2407008892065816,0.13201193379222045,1.0,654.0,0.005361360982715225,0.0,0.04182243977419753,0.0,188.2,654.0,1.0,0.05860162835617432,187.3538355169506,1255.6280011644274,1.0,0.08421053394574791,0.32290372338669654,1.0,0.8347034071809706,0.0,-0.26053893567186004,-0.4334447278794471,0.9160967915760697,0.00674625898355985
